order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,city,payment_method,channel,customer_email
10130,5587,13/01/2025,,1,677.08,0,CASABLANCA,Carte ,,client5587@mail.com
10131,2480,2024-12-16 07:37:28,Maison,4,1033.43,0,rabat,virement,boutique,client2480@mail.com
10132,3579,2024-08-11,Textile,3,765.75,0,Fes,Carte ,mobile,client3579@mail.com
10133,1562,10/03/2024,TEXTILE,1,503.63,0,fes ,,web,client1562@mail.com
10134,5190,10/03/2024,Electronique,-1,1100.26,15,CASABLANCA,carte,boutique,client5190@mail.com
10135,5013,2025-03-18,electronique,3,1344.1,10,CASABLANCA,virement,web,client5013@mail.com
10136,3010,2024-04-27,Cosmetique,2,2281.94,,fes ,especes,Web,
10137,4446,04/05/2024,Textile,2,34.24,5,  Rabat  ,virement,,client4446@mail.com
10138,1107,2024-03-29,electronique,2,2011.03,,Fes,,web,client1107@mail.com
10139,2802,2025-05-26 11:20:01,Textile,-1,2387.93,15,rabat,Carte ,web,client2802@mail.com
10140,2261,2025-01-27,Alimentaire,-1,1858.09,0,,CARTE,mobile,client2261@mail.com
10141,4415,27/06/2024,Alimentaire,1,1166.01,10,casablanca,Carte ,mobile,client4415@mail.com
10142,4838,2024-08-29,Alimentaire,-1,1054.37,0,Agadir,CARTE,boutique,client4838@mail.com
10143,4312,11/05/2025,electronique,-1,2000.85,0,  Rabat  ,CARTE,web,client4312@mail.com
10144,5543,05/01/2024,Textile,1,1461.36,0,rabat,,,
10145,3361,2024-04-09 19:37:38,Cosmetique,-1,2484.94,10,CASABLANCA,Carte ,,client3361@mail.com
10146,3999,30/07/2024,,1,2308.15,0,Agadir,carte,boutique,client3999@mail.com
10147,3913,2024-03-12,Textile,1,267.13,20,  Rabat  ,Carte ,Web,client3913@mail.com
10148,4266,2024-12-20,Textile,2,31.58,10,CASABLANCA,CARTE,,client4266@mail.com
10149,2218,2024-12-14 06:41:49,Alimentaire,1,2170.58,0,fes ,carte,web,client2218@mail.com
10150,2217,06/06/2025,,3,241.51,10,Rabat,virement,web,client2217@mail.com
10151,1828,2025-04-01,Cosmetique,-1,454.99,20,casablanca,especes,boutique,client1828@mail.com
10152,1286,2025-06-24,TEXTILE,1,954.7,0,Agadir,carte,,client1286@mail.com
10153,5212,2024-09-11,Cosmetique,1,1415.25,10,Rabat,Carte ,mobile,client5212@mail.com
10154,1020,2025-04-21 00:26:47,TEXTILE,3,480.13,,Fes,especes,web,client1020@mail.com
10155,3007,2024-03-28 00:23:37,Maison,3,1220.38,20,  Rabat  ,especes,web,client3007@mail.com
10156,5608,2024-01-04 20:11:21,Textile,4,622.0,0,Rabat,especes,mobile,client5608@mail.com
10157,4164,2024-08-17 22:35:18,,-1,1358.42,0,Marrakech,CARTE,,client4164@mail.com
10158,4895,2025-04-25,Electronique,1,861.77,5,Agadir,virement,mobile,
10159,1082,20/02/2025,Cosmetique,2,827.12,5,Tanger,Carte ,Web,client1082@mail.com
10160,5882,2024-02-26 18:12:35,Maison,-1,603.26,20,Casablanca,carte,mobile,client5882@mail.com
10161,5347,2025-02-27,Cosmetique,4,1884.9,15,fes ,virement,web,client5347@mail.com
10162,4823,2024-01-23 05:20:23,Maison,1,598.51,20,fes ,especes,Web,client4823@mail.com
9889,4768,2024-01-01,,2,771.08,0,Casablanca,CARTE,,client4768@mail.com
10164,3630,2025-03-28 00:00:32,electronique,1,202.84,0,Tanger,Carte ,boutique,client3630@mail.com
10165,4768,14/10/2024,Cosmetique,2,2075.54,0,Tanger,CARTE,Web,client4768@mail.com
10166,2304,19/12/2024,Textile,1,1489.29,,Agadir,especes,web,client2304@mail.com
10167,5603,09/11/2024,,1,2076.17,0,Agadir,,mobile,client5603@mail.com
10168,4165,2025-02-11,TEXTILE,-1,2108.5,0,CASABLANCA,CARTE,boutique,client4165@mail.com
10169,2004,2024-04-26,TEXTILE,-1,2257.32,20,Casablanca,,web,client2004@mail.com
10170,3915,2025-05-12,TEXTILE,2,1767.4,0,Marrakech,,Web,client3915@mail.com
10171,4974,31/05/2024,Cosmetique,4,1391.42,5,fes ,,web,client4974@mail.com
10172,2737,2024-04-22 23:26:17,Electronique,2,1438.41,20,Tanger,,mobile,client2737@mail.com
10173,1474,18/02/2024,TEXTILE,-1,1454.81,5,Marrakech,Carte ,Web,client1474@mail.com
10174,2803,2024-03-27 14:24:37,Textile,2,,20,Fes,CARTE,web,client2803@mail.com
10175,2764,2025-01-16 12:34:55,Cosmetique,2,1895.29,0,Fes,carte,mobile,client2764@mail.com
10176,3185,2024-12-03,,1,,0,Agadir,virement,Web,client3185@mail.com
10177,1778,2024-12-03,Electronique,1,,0,,,Web,client1778@mail.com
10178,1484,2024-05-23,Maison,-1,1760.89,20,Tanger,CARTE,web,client1484@mail.com
10179,1820,2025-06-05,Cosmetique,3,2350.87,10,fes ,Carte ,boutique,client1820@mail.com
10180,2410,2024-08-22,,3,947.3,0,CASABLANCA,carte,mobile,client2410@mail.com
10181,1193,2025-03-01,Maison,2,21.73,10,Rabat,virement,mobile,client1193@mail.com
10182,2258,2024-03-30 13:36:22,TEXTILE,2,493.16,5,CASABLANCA,Carte ,boutique,client2258@mail.com
10183,3646,2024-03-19,,3,1333.09,10,Rabat,carte,web,client3646@mail.com
10184,2702,2024-12-18,electronique,-1,2474.67,5,Tanger,virement,boutique,client2702@mail.com
10185,4953,05/12/2024,Maison,4,803.44,0,  Rabat  ,Carte ,,client4953@mail.com
10186,4450,2025-05-17,,-1,314.75,5,  Rabat  ,CARTE,web,client4450@mail.com
10187,3589,2025-03-24 05:50:30,Maison,2,1301.22,0,rabat,CARTE,mobile,client3589@mail.com
10188,1553,2024-09-29 17:13:00,Maison,-1,432.71,10,Agadir,especes,mobile,client1553@mail.com
10189,5641,12/02/2024,Maison,-1,2301.58,15,Fes,,mobile,client5641@mail.com
10190,5324,2025-01-22,Maison,1,367.02,0,  Rabat  ,especes,,client5324@mail.com
10191,3786,2024-07-12 19:21:26,,3,590.84,10,Tanger,carte,,client3786@mail.com
10192,3256,28/04/2025,Cosmetique,-1,2165.97,15,casablanca,carte,web,client3256@mail.com
10193,5741,2025-06-09 11:05:40,TEXTILE,2,1762.19,0,casablanca,Carte ,Web,client5741@mail.com
10194,1455,2024-01-28,Maison,2,389.61,0,CASABLANCA,Carte ,web,client1455@mail.com
721,1951,02/01/2024,Alimentaire,3,824.91,10,  Rabat  ,CARTE,,client1951@mail.com
10196,4091,2024-11-25,Maison,1,435.17,15,  Rabat  ,carte,boutique,client4091@mail.com
10197,3520,2025-06-23,Maison,2,1913.49,5,CASABLANCA,virement,Web,client3520@mail.com
10198,1094,18/11/2024,Cosmetique,4,1488.91,10,  Rabat  ,virement,Web,client1094@mail.com
10199,4191,2025-03-02,TEXTILE,1,977.9,20,Tanger,carte,,client4191@mail.com
10200,2142,06/08/2024,,1,760.31,0,Marrakech,virement,Web,client2142@mail.com
10201,4128,2025-05-06,electronique,1,818.92,0,casablanca,carte,Web,client4128@mail.com
10202,3406,27/03/2025,,1,2259.27,0,,virement,,client3406@mail.com
10203,1218,2024-08-01,electronique,1,1901.82,15,Fes,,boutique,client1218@mail.com
10204,3225,2024-11-12 09:46:15,electronique,2,2121.26,0,Agadir,,,client3225@mail.com
10205,3191,2024-12-09 17:47:58,Alimentaire,3,532.01,0,fes ,,boutique,client3191@mail.com
10206,3605,2025-02-23,Cosmetique,3,1467.52,,CASABLANCA,carte,web,client3605@mail.com
10207,5524,2025-01-29,Textile,4,2101.4,20,Agadir,carte,mobile,client5524@mail.com
10208,1135,2025-01-29 13:01:25,Maison,2,636.08,15,casablanca,virement,mobile,client1135@mail.com
10209,3007,05/05/2025,Alimentaire,2,483.82,10,Casablanca,CARTE,,client3007@mail.com
10210,4189,2024-09-18 20:31:25,TEXTILE,4,1039.75,0,  Rabat  ,virement,mobile,client4189@mail.com
10211,3324,12/06/2024,Cosmetique,-1,1728.51,0,CASABLANCA,especes,boutique,client3324@mail.com
10212,3999,2024-09-17,TEXTILE,3,430.52,0,  Rabat  ,especes,web,client3999@mail.com
10213,2700,2024-04-06,Electronique,3,2396.53,20,Agadir,,mobile,client2700@mail.com
10214,2464,2024-02-18,Electronique,-1,2042.7,0,Casablanca,CARTE,boutique,client2464@mail.com
10215,1069,31/08/2024,Maison,2,2099.42,0,Rabat,Carte ,boutique,client1069@mail.com
10216,4888,2024-02-02 20:07:11,TEXTILE,2,1893.51,0,Marrakech,carte,,client4888@mail.com
10217,5786,17/02/2025,,1,1676.37,15,casablanca,Carte ,web,client5786@mail.com
10218,5919,2025-05-02 08:42:49,TEXTILE,-1,1152.76,5,Rabat,,boutique,client5919@mail.com
10219,4116,2025-02-01 20:03:07,Cosmetique,4,651.4,0,Fes,carte,boutique,client4116@mail.com
10220,2049,2024-12-08 05:58:32,Textile,-1,1712.83,5,,carte,mobile,client2049@mail.com
10221,1524,2024-05-19 03:36:20,TEXTILE,-1,1567.35,10,Fes,especes,,client1524@mail.com
10222,5757,15/01/2025,electronique,3,2170.43,0,Rabat,CARTE,boutique,client5757@mail.com
10223,2110,2024-04-21 14:38:03,Electronique,2,684.56,15,Agadir,Carte ,boutique,client2110@mail.com
10224,3260,2024-11-14,,1,372.4,5,Agadir,,boutique,client3260@mail.com
10225,1064,2024-12-10,Textile,-1,1279.67,,Tanger,Carte ,boutique,client1064@mail.com
10226,1536,2025-01-22 11:37:53,electronique,4,503.66,0,Marrakech,virement,mobile,client1536@mail.com
10227,4140,04/03/2024,Textile,1,1677.16,10,fes ,Carte ,mobile,client4140@mail.com
7786,4297,2024-05-28,Electronique,1,,0,Agadir,,mobile,client4297@mail.com
10229,5311,18/02/2025,Cosmetique,1,2376.51,10,Marrakech,CARTE,boutique,client5311@mail.com
10230,4379,21/02/2025,TEXTILE,4,383.44,15,Marrakech,CARTE,Web,client4379@mail.com
10231,5175,2024-12-20 09:32:52,Alimentaire,3,1266.29,0,rabat,Carte ,web,client5175@mail.com
10232,3595,2024-05-07,Electronique,1,1706.85,0,Marrakech,Carte ,boutique,client3595@mail.com
10233,5442,2025-05-07,,2,906.4,0,rabat,carte,web,client5442@mail.com
10234,2475,2025-05-21 04:23:38,Textile,1,1310.68,,rabat,virement,web,client2475@mail.com
10235,2459,2024-03-05 03:03:44,TEXTILE,4,942.74,0,Marrakech,virement,Web,
10236,5878,2024-03-30 17:51:52,Maison,-1,1231.62,,CASABLANCA,especes,,client5878@mail.com
10237,3805,27/03/2025,Textile,1,,0,Rabat,,mobile,client3805@mail.com
10238,2580,2024-07-05,Electronique,3,335.56,,,carte,,client2580@mail.com
10239,2845,06/06/2025,TEXTILE,3,1250.7,,rabat,Carte ,boutique,client2845@mail.com
10240,4585,10/05/2025,Alimentaire,-1,1060.14,,Rabat,CARTE,Web,client4585@mail.com
10241,2386,2025-04-03 17:50:18,,2,1123.24,0,CASABLANCA,especes,mobile,client2386@mail.com
10242,1680,15/02/2024,Electronique,4,1191.73,10,Marrakech,carte,Web,client1680@mail.com
10243,4463,02/02/2024,Electronique,2,1856.56,0,casablanca,especes,mobile,client4463@mail.com
8910,4561,07/05/2025,electronique,1,1512.34,0,Tanger,Carte ,boutique,client4561@mail.com
10245,4453,2024-05-14,Maison,-1,2031.14,15,Fes,Carte ,mobile,client4453@mail.com
10246,3536,2024-04-04,Maison,1,52.09,0,Casablanca,Carte ,boutique,client3536@mail.com
10247,4908,2024-09-18,TEXTILE,1,1161.01,10,Marrakech,especes,,client4908@mail.com
10248,5273,2024-06-19 00:08:12,electronique,2,300.78,20,Rabat,Carte ,mobile,client5273@mail.com
10249,4954,2024-08-22 17:02:19,Cosmetique,1,2164.74,0,fes ,CARTE,boutique,client4954@mail.com
10250,5071,09/03/2025,,1,1175.7,0,,virement,boutique,client5071@mail.com
10251,3298,2024-12-26,,1,1390.49,5,Rabat,,mobile,client3298@mail.com
10252,1775,07/06/2025,electronique,1,1041.48,10,fes ,carte,Web,client1775@mail.com
10253,3238,2024-01-26,electronique,1,2458.01,5,Tanger,especes,boutique,client3238@mail.com
10254,1845,09/09/2024,Alimentaire,1,1592.78,5,Tanger,virement,web,client1845@mail.com
10255,4046,2024-02-23 07:27:35,Textile,2,1028.82,10,fes ,,mobile,client4046@mail.com
10256,3580,2024-05-19,Electronique,-1,1812.9,0,  Rabat  ,especes,web,client3580@mail.com
10257,1139,2024-04-05,TEXTILE,1,1464.36,0,Rabat,virement,,client1139@mail.com
10258,1493,01/07/2024,electronique,1,439.57,,CASABLANCA,especes,boutique,client1493@mail.com
10259,4453,2025-05-19,Electronique,2,1397.61,15,Marrakech,virement,,client4453@mail.com
10260,1715,2025-05-22,electronique,2,683.17,10,Marrakech,,web,
10261,5183,2025-03-23 09:02:53,Cosmetique,3,153.17,20,Tanger,,mobile,client5183@mail.com
10262,4792,2024-05-12 05:02:34,Textile,-1,1391.22,5,casablanca,especes,web,client4792@mail.com
10263,2124,2025-03-20 01:48:21,TEXTILE,1,,5,fes ,Carte ,mobile,client2124@mail.com
10264,4406,31/10/2024,Electronique,1,508.35,20,casablanca,Carte ,Web,client4406@mail.com
10265,5502,2024-01-16 03:18:04,electronique,2,853.52,20,Casablanca,carte,web,client5502@mail.com
10266,4824,2025-03-25 01:22:45,Alimentaire,3,1169.43,0,Fes,carte,web,client4824@mail.com
10267,5705,2024-06-21,Textile,4,197.51,0,Fes,Carte ,Web,client5705@mail.com
10268,5101,27/03/2024,TEXTILE,2,1915.55,0,casablanca,virement,,client5101@mail.com
10269,3526,2024-09-25,Cosmetique,1,112.51,0,Fes,Carte ,mobile,client3526@mail.com
10270,3408,2024-08-22,TEXTILE,4,1792.25,0,Rabat,especes,Web,client3408@mail.com
10271,4600,03/04/2024,Cosmetique,-1,1324.8,0,Casablanca,CARTE,boutique,client4600@mail.com
10272,4435,2025-03-19,Cosmetique,2,1966.24,0,Fes,CARTE,boutique,client4435@mail.com
10273,2454,2024-03-09,Cosmetique,3,1420.46,10,  Rabat  ,virement,,client2454@mail.com
10274,2240,21/03/2024,Alimentaire,2,917.38,0,Marrakech,Carte ,Web,client2240@mail.com
10275,1023,2024-06-04,electronique,4,,0,Tanger,Carte ,Web,client1023@mail.com
10276,2312,2024-09-20 07:32:44,,2,1166.16,,Casablanca,virement,,client2312@mail.com
10277,2941,18/12/2024,Electronique,-1,1215.56,,Rabat,,Web,client2941@mail.com
10278,4791,2024-04-28,Electronique,4,2397.2,15,rabat,Carte ,boutique,client4791@mail.com
10279,1791,2024-03-27,TEXTILE,2,1699.41,5,,virement,boutique,client1791@mail.com
10280,1412,21/11/2024,Alimentaire,3,2367.6,15,Rabat,CARTE,mobile,client1412@mail.com
10281,5671,2025-01-03,TEXTILE,1,84.14,0,CASABLANCA,Carte ,Web,client5671@mail.com
10282,4825,2024-11-21,Maison,2,774.87,20,Tanger,especes,boutique,client4825@mail.com
10283,3231,02/01/2025,,1,540.98,10,fes ,,,client3231@mail.com
10284,3430,2024-08-30 14:53:38,TEXTILE,1,2279.98,15,,especes,,client3430@mail.com
10285,3988,2024-07-10 13:53:58,TEXTILE,4,1365.08,10,fes ,virement,Web,client3988@mail.com
10286,2930,2024-04-24 04:45:12,TEXTILE,2,1395.18,5,Fes,virement,,client2930@mail.com
10287,5321,2024-11-10 21:49:29,TEXTILE,1,2113.2,15,Agadir,CARTE,mobile,client5321@mail.com
10288,2425,09/01/2025,electronique,-1,1059.03,0,Marrakech,,Web,client2425@mail.com
10289,4055,2025-04-23,Electronique,2,102.28,20,  Rabat  ,Carte ,mobile,client4055@mail.com
10290,2195,2025-04-18 12:28:02,Electronique,1,67.49,20,casablanca,CARTE,,client2195@mail.com
10291,1689,06/12/2024,electronique,2,2336.28,0,fes ,CARTE,Web,client1689@mail.com
10292,1312,19/06/2024,Electronique,3,1969.71,,,carte,Web,client1312@mail.com
10293,3257,2024-07-25,Alimentaire,4,2331.61,15,Casablanca,Carte ,boutique,client3257@mail.com
10294,2727,28/08/2024,Maison,-1,1506.24,,Marrakech,especes,Web,client2727@mail.com
10295,4474,2024-07-21 17:27:52,Textile,3,2277.01,0,  Rabat  ,especes,boutique,client4474@mail.com
10296,1744,2024-05-25 08:11:29,Cosmetique,1,980.37,20,fes ,virement,mobile,client1744@mail.com
10297,4359,2024-01-25,Textile,2,580.37,10,rabat,virement,Web,client4359@mail.com
10298,1005,01/01/2025,TEXTILE,3,643.54,0,casablanca,Carte ,Web,client1005@mail.com
10299,4892,2024-03-07 07:40:13,Electronique,2,1989.72,15,casablanca,virement,mobile,client4892@mail.com
10300,5974,2025-01-31,Textile,1,1408.11,0,fes ,Carte ,,client5974@mail.com
10301,2652,2024-12-19,TEXTILE,2,1538.93,15,casablanca,CARTE,,client2652@mail.com
10302,5685,2025-05-16,,2,1299.24,5,Fes,,boutique,client5685@mail.com
10303,2537,27/12/2024,Maison,2,696.32,0,Tanger,CARTE,mobile,client2537@mail.com
10304,5183,18/07/2024,Cosmetique,-1,1554.32,0,Fes,Carte ,,client5183@mail.com
10305,1494,08/06/2024,electronique,4,799.4,5,Fes,,boutique,client1494@mail.com
10306,2107,14/09/2024,electronique,3,1053.82,5,CASABLANCA,Carte ,boutique,client2107@mail.com
10307,5232,2024-10-17 23:26:25,Electronique,4,172.78,20,CASABLANCA,Carte ,web,client5232@mail.com
10308,1355,17/11/2024,Cosmetique,1,560.65,10,Rabat,,boutique,client1355@mail.com
10309,1381,2024-09-25 10:56:02,Textile,2,1025.43,5,casablanca,Carte ,web,client1381@mail.com
10310,3732,2024-05-27,Textile,1,741.43,10,CASABLANCA,virement,Web,client3732@mail.com
10311,1659,27/02/2025,Maison,3,,15,,Carte ,Web,client1659@mail.com
10312,3984,21/07/2024,Alimentaire,4,1718.8,5,rabat,Carte ,Web,client3984@mail.com
10313,1720,2024-12-29,Alimentaire,1,370.01,20,casablanca,virement,,client1720@mail.com
10314,1877,15/11/2024,electronique,2,741.37,5,Marrakech,especes,Web,client1877@mail.com
10315,5897,17/02/2025,electronique,1,1818.05,15,casablanca,virement,boutique,client5897@mail.com
10316,4034,2024-06-14,Textile,1,1356.62,20,Fes,Carte ,mobile,client4034@mail.com
10317,1360,2025-06-01 22:51:13,TEXTILE,1,569.24,10,Casablanca,CARTE,web,client1360@mail.com
10318,2986,2024-09-08 01:52:05,,1,2342.25,5,Fes,carte,Web,client2986@mail.com
10319,1886,06/01/2025,Maison,2,875.59,0,Agadir,virement,Web,client1886@mail.com
10320,5690,2024-04-23 03:39:22,electronique,3,1182.74,0,Rabat,carte,web,client5690@mail.com
10321,2900,2024-02-18,Maison,4,452.21,0,fes ,CARTE,mobile,client2900@mail.com
10322,3294,2024-11-01 13:49:55,Alimentaire,2,40.85,20,Fes,CARTE,Web,client3294@mail.com
10323,4938,2025-01-15 12:13:53,Electronique,1,77.98,0,  Rabat  ,virement,,client4938@mail.com
10324,5732,2024-09-13,Electronique,1,813.28,10,Casablanca,carte,mobile,client5732@mail.com
10325,2839,31/05/2025,TEXTILE,3,32.53,0,Agadir,CARTE,boutique,client2839@mail.com
10326,3359,2025-04-14,Cosmetique,2,2477.94,,Marrakech,Carte ,web,client3359@mail.com
5321,5009,06/02/2024,electronique,2,2489.0,20,Rabat,carte,Web,client5009@mail.com
10328,4780,17/05/2024,Cosmetique,4,366.74,0,Marrakech,carte,boutique,client4780@mail.com
10329,1422,2024-05-28 03:29:52,Maison,-1,1964.29,15,Fes,Carte ,mobile,client1422@mail.com
10330,1388,2024-01-14,TEXTILE,2,834.56,0,Agadir,virement,mobile,client1388@mail.com
10331,1689,2024-08-04 07:26:01,Textile,2,1379.79,20,Tanger,CARTE,web,client1689@mail.com
10332,3282,17/02/2024,,2,1059.2,,casablanca,Carte ,Web,client3282@mail.com
10333,1120,14/05/2025,TEXTILE,1,371.0,0,  Rabat  ,CARTE,mobile,client1120@mail.com
10334,2496,26/03/2024,Alimentaire,1,998.26,15,rabat,carte,web,client2496@mail.com
10335,1365,2024-03-01 09:33:36,Alimentaire,3,1936.06,0,  Rabat  ,carte,web,client1365@mail.com
10336,1975,2025-03-24,,2,2365.11,0,Tanger,carte,,client1975@mail.com
10337,5963,2024-07-22,,1,2386.46,20,Marrakech,Carte ,,client5963@mail.com
10338,3972,12/08/2024,Cosmetique,1,803.24,0,Tanger,CARTE,web,client3972@mail.com
10339,3033,02/03/2025,Alimentaire,2,2394.79,5,Fes,Carte ,,client3033@mail.com
10340,1092,2024-10-30 05:30:26,Maison,2,2163.04,,Agadir,especes,boutique,client1092@mail.com
10341,3663,2024-10-20,Textile,-1,1316.27,20,,virement,,client3663@mail.com
10342,4176,2024-05-28,Alimentaire,1,507.07,15,Agadir,carte,boutique,client4176@mail.com
10343,3803,2024-09-01,Textile,4,166.42,15,Agadir,CARTE,Web,client3803@mail.com
10344,2449,17/07/2024,Electronique,2,80.93,0,,CARTE,,client2449@mail.com
10345,5368,2024-02-07 01:19:49,Electronique,1,1817.16,0,Marrakech,especes,boutique,client5368@mail.com
10346,4623,2025-04-24,,1,,10,CASABLANCA,CARTE,Web,client4623@mail.com
10347,4743,2024-03-12 21:05:58,Alimentaire,2,,0,,especes,boutique,client4743@mail.com
10348,2827,20/05/2024,Textile,2,1374.03,,Tanger,CARTE,boutique,client2827@mail.com
1356,3244,21/03/2025,Electronique,4,144.01,10,CASABLANCA,virement,boutique,client3244@mail.com
10350,5228,2024-06-29,TEXTILE,2,65.31,,CASABLANCA,virement,Web,client5228@mail.com
10351,3230,03/05/2025,Electronique,4,1823.8,0,Casablanca,,Web,client3230@mail.com
10352,4703,2025-04-25,Textile,3,169.72,0,casablanca,carte,boutique,client4703@mail.com
10353,4815,2024-10-18,Maison,2,848.72,,CASABLANCA,carte,,client4815@mail.com
10354,5087,2025-02-27 15:06:30,,1,948.25,15,Fes,,mobile,client5087@mail.com
10355,2170,2024-11-02,Cosmetique,1,1688.78,,Marrakech,Carte ,web,client2170@mail.com
10356,4298,22/12/2024,Electronique,4,2459.24,15,casablanca,,Web,client4298@mail.com
10357,4153,2025-04-26,Textile,1,482.89,10,Rabat,CARTE,boutique,client4153@mail.com
10358,2766,2024-01-31,,4,1070.56,0,Casablanca,carte,web,client2766@mail.com
10359,5881,2024-06-15 02:02:19,Cosmetique,-1,660.15,0,Fes,CARTE,web,client5881@mail.com
10360,2061,2025-01-06,Maison,1,933.39,0,Fes,,web,client2061@mail.com
10361,4727,2024-08-18 05:08:06,Cosmetique,2,1638.57,0,fes ,virement,,client4727@mail.com
10362,5805,2025-05-24,Cosmetique,2,1493.84,0,fes ,virement,Web,client5805@mail.com
10363,5360,2024-03-18,Alimentaire,1,151.89,0,fes ,carte,mobile,client5360@mail.com
10364,3078,2025-06-20 17:56:06,,4,1070.9,20,fes ,Carte ,web,client3078@mail.com
10365,1659,2024-01-14 07:46:32,TEXTILE,1,1526.89,5,  Rabat  ,,web,client1659@mail.com
10366,4888,2024-06-06,Maison,1,222.9,10,Tanger,carte,mobile,client4888@mail.com
10367,3196,18/09/2024,Cosmetique,1,1771.19,0,Tanger,carte,Web,client3196@mail.com
10368,5958,17/05/2024,,1,2457.75,20,Marrakech,especes,mobile,client5958@mail.com
10369,4330,2025-03-19,Alimentaire,1,2161.63,0,Marrakech,,,client4330@mail.com
10370,2423,2024-05-11 02:20:51,,3,553.21,,Agadir,virement,boutique,client2423@mail.com
10371,1445,2024-11-24,Maison,4,1548.98,5,casablanca,,web,client1445@mail.com
10372,3079,12/03/2025,,1,1290.76,0,Marrakech,virement,,client3079@mail.com
10373,4266,2025-04-10 15:49:08,Electronique,2,1574.16,0,Marrakech,virement,Web,client4266@mail.com
10374,5753,2025-03-01,Cosmetique,-1,465.68,,fes ,especes,boutique,client5753@mail.com
10375,3758,2025-04-01,,2,1585.28,,  Rabat  ,,mobile,client3758@mail.com
10376,3835,04/02/2025,electronique,1,521.85,20,CASABLANCA,Carte ,Web,
10377,2491,2024-10-10 08:30:26,Textile,1,948.49,15,Tanger,carte,mobile,client2491@mail.com
10378,2081,2024-11-27 21:52:34,Electronique,3,2113.16,10,CASABLANCA,carte,mobile,client2081@mail.com
10379,3979,2025-03-07 16:01:18,Electronique,3,124.88,,Rabat,especes,Web,client3979@mail.com
10380,4588,2024-06-10,Cosmetique,-1,1894.68,0,fes ,Carte ,mobile,client4588@mail.com
